SR Change,Elim,Death,Match Time,Dmg
-26.00,28.00,9.00,5,9069.00
21.00,11.00,11.00,18,16232.00
29.00,26.00,8.00,17,1816.00
-25.00,6.00,14.00,6,7008.00
-23.00,3.00,2.00,13,4837.00
22.00,9.00,13.00,13,7594.00
-24.00,16.00,6.00,11,5056.00
32.00,17.00,8.00,13,4821.00
29.00,22.00,12.00,10,8122.00
17.00,32.00,9.00,12,6512.00
22.00,2.00,12.00,14,2805.00
26.00,37.00,17.00,7,8398.00
-23.00,3.00,16.00,10,5420.00
-23.00,6.00,9.00,11,5558.00
-26.00,22.00,2.00,12,1893.00
-18.00,38.00,9.00,13,3576.00
26.00,22.00,8.00,16,4256.00
-22.00,24.00,16.00,11,5862.00
26.00,43.00,9.00,15,13719.00
-24.00,19.00,5.00,10,3951.00
-18.00,17.00,9.00,12,4478.00
-21.00,43.00,8.00,13,7102.00
25.00,26.00,7.00,13,4392.00
22.00,2.00,2.00,9,9060.00
-26.00,26.00,10.00,17,6514.00
25.00,1.00,4.00,12,8607.00
20.00,20.00,15.00,17,7401.00
20.00,2.00,12.00,14,4836.00
26.00,26.00,14.00,13,12401.00
26.00,10.00,9.00,10,5964.00
22.00,3.00,7.00,7,3788.00
27.00,21.00,9.00,14,7706.00
23.00,22.00,2.00,14,1744.00
18.00,52.00,8.00,13,3877.00
20.00,31.00,13.00,12,4525.00
27.00,41.00,6.00,13,4561.00
30.00,13.00,10.00,13,2385.00
29.00,7.00,7.00,13,4789.00
17.00,1.00,12.00,5,6674.00
-26.00,27.00,14.00,12,4726.00
-17.00,21.00,6.00,15,3775.00
-25.00,23.00,5.00,10,7144.00
-21.00,19.00,7.00,9,7894.00
24.00,21.00,13.00,11,2880.00
-23.00,17.00,9.00,5,4574.00
-26.00,15.00,1.00,13,17085.00
28.00,16.00,16.00,16,8430.00
22.00,29.00,10.00,13,2127.00
-31.00,33.00,8.00,17,5440.00
25.00,45.00,10.00,9,9983.00
-22.00,35.00,12.00,12,1868.00
28.00,12.00,6.00,19,12450.00
-21.00,31.00,14.00,9,7393.00
21.00,5.00,5.00,8,6408.00
19.00,10.00,4.00,12,11959.00
-28.00,21.00,13.00,14,4741.00
24.00,27.00,13.00,15,3934.00
28.00,10.00,8.00,13,4168.00
-23.00,9.00,8.00,15,2202.00
-31.00,8.00,9.00,12,2313.00
24.00,38.00,4.00,21,2839.00
-24.00,42.00,11.00,17,5266.00
24.00,6.00,9.00,9,2800.00
-19.00,23.00,8.00,12,3841.00
26.00,34.00,13.00,12,7930.00
-30.00,34.00,9.00,11,3089.00
25.00,31.00,9.00,12,7795.00
-27.00,32.00,9.00,15,4182.00
20.00,10.00,11.00,12,4396.00
-34.00,18.00,6.00,12,7755.00
20.00,22.00,9.00,14,4679.00
24.00,42.00,5.00,12,5320.00
24.00,34.00,14.00,13,7995.00
33.00,9.00,11.00,11,7379.00
-18.00,27.00,2.00,12,8014.00
-18.00,20.00,9.00,16,7195.00
-27.00,4.00,5.00,11,814.00
-25.00,12.00,9.00,10,10216.00
28.00,25.00,2.00,5,4761.00
-22.00,24.00,9.00,10,5801.00
35.00,33.00,7.00,23,4431.00
20.00,23.00,0.00,10,3189.00
-25.00,7.00,11.00,14,4624.00
-24.00,16.00,12.00,9,1442.00
25.00,21.00,11.00,14,11439.00
31.00,34.00,7.00,6,3799.00
-25.00,20.00,20.00,10,4340.00
-20.00,22.00,12.00,8,11069.00
-27.00,12.00,12.00,5,7194.00
-19.00,15.00,4.00,15,4466.00
-23.00,23.00,4.00,13,9296.00
-21.00,7.00,7.00,16,4728.00
-17.00,26.00,7.00,17,7085.00
25.00,5.00,11.00,12,7198.00
-25.00,18.00,13.00,6,5530.00
-26.00,31.00,6.00,17,7374.00
27.00,28.00,4.00,8,3092.00
-28.00,25.00,5.00,15,599.00
-19.00,7.00,9.00,13,4681.00
21.00,0.00,6.00,15,2867.00
19.00,14.00,11.00,10,6267.00
25.00,14.00,7.00,18,9000.00
-19.00,7.00,12.00,11,9439.00
-20.00,27.00,8.00,11,3748.00
20.00,3.00,4.00,6,2556.00
26.00,27.00,2.00,7,6604.00
21.00,21.00,6.00,13,10410.00
-27.00,19.00,9.00,4,304.00
23.00,13.00,6.00,15,2801.00
28.00,20.00,12.00,14,7677.00
-28.00,4.00,13.00,16,2576.00
24.00,9.00,9.00,15,2257.00
25.00,17.00,9.00,8,5231.00
-18.00,29.00,11.00,6,7052.00
27.00,13.00,14.00,12,5983.00
22.00,11.00,10.00,14,2750.00
-13.00,40.00,9.00,13,16390.00
-25.00,15.00,3.00,10,2688.00
-18.00,14.00,5.00,21,4176.00
-29.00,28.00,17.00,4,2969.00
21.00,16.00,11.00,9,5921.00
26.00,4.00,12.00,19,13336.00
-17.00,30.00,15.00,14,3177.00
26.00,25.00,3.00,16,5793.00
-25.00,28.00,11.00,13,2951.00
24.00,5.00,6.00,15,5901.00
25.00,26.00,9.00,10,5529.00
32.00,10.00,17.00,5,6389.00
-27.00,36.00,9.00,15,289.00
17.00,15.00,4.00,4,5372.00
25.00,19.00,5.00,14,4076.00
-25.00,6.00,5.00,14,6730.00
27.00,5.00,9.00,15,8587.00
-22.00,17.00,16.00,5,749.00
24.00,15.00,8.00,15,14313.00
-20.00,15.00,7.00,12,1471.00
-28.00,53.00,8.00,15,6812.00
23.00,18.00,4.00,13,2059.00
22.00,22.00,12.00,12,1701.00
-18.00,23.00,10.00,17,12205.00
22.00,5.00,13.00,12,3969.00
-24.00,1.00,8.00,10,6272.00
-24.00,28.00,4.00,17,6332.00
28.00,14.00,3.00,10,9303.00
-23.00,34.00,9.00,13,10300.00
-25.00,22.00,11.00,9,6596.00
33.00,17.00,7.00,19,6108.00
21.00,22.00,17.00,12,7954.00
27.00,3.00,8.00,15,4814.00
-23.00,14.00,7.00,7,3877.00
-29.00,34.00,19.00,18,6223.00
-23.00,16.00,9.00,8,3355.00
-16.00,44.00,10.00,11,8985.00
-21.00,24.00,17.00,9,4453.00
-24.00,9.00,10.00,14,4145.00
29.00,36.00,11.00,16,2695.00
-17.00,4.00,10.00,18,11768.00
25.00,12.00,3.00,15,13515.00
-26.00,25.00,5.00,12,3454.00
-27.00,22.00,4.00,10,6655.00
-23.00,24.00,7.00,11,5630.00
23.00,4.00,5.00,5,4131.00
-19.00,30.00,11.00,13,4210.00
27.00,20.00,16.00,11,4695.00
-15.00,9.00,16.00,11,9181.00
20.00,28.00,4.00,16,3970.00
-22.00,25.00,2.00,13,7027.00
-20.00,11.00,5.00,6,4529.00
25.00,25.00,11.00,13,7386.00
30.00,26.00,9.00,17,3777.00
-26.00,26.00,4.00,12,6432.00
-17.00,4.00,7.00,15,2517.00
23.00,25.00,6.00,5,2673.00
-20.00,19.00,8.00,16,9053.00
-26.00,30.00,7.00,12,8007.00
30.00,26.00,18.00,13,3946.00
-15.00,19.00,6.00,12,5872.00
-17.00,10.00,12.00,6,9514.00
19.00,29.00,10.00,12,5362.00
22.00,17.00,16.00,13,5246.00
24.00,13.00,11.00,4,4772.00
23.00,22.00,10.00,9,4644.00
-28.00,39.00,10.00,12,6624.00
19.00,3.00,2.00,14,3269.00
28.00,24.00,15.00,15,4840.00
27.00,21.00,7.00,12,10710.00
-19.00,20.00,17.00,13,9570.00
19.00,6.00,13.00,15,675.00
29.00,16.00,12.00,15,3923.00
-21.00,18.00,10.00,8,7692.00
17.00,10.00,8.00,11,8338.00
27.00,28.00,15.00,16,10349.00
23.00,19.00,10.00,14,7296.00
-20.00,23.00,5.00,5,6452.00
-16.00,13.00,16.00,5,13293.00
-23.00,9.00,6.00,10,6980.00
26.00,8.00,8.00,16,8888.00
30.00,19.00,18.00,22,7451.00
28.00,14.00,9.00,12,4121.00
-20.00,14.00,12.00,7,4555.00
28.00,39.00,7.00,17,2917.00
22.00,35.00,2.00,8,6919.00
29.00,43.00,8.00,15,7493.00
23.00,29.00,7.00,8,9147.00
23.00,11.00,10.00,14,8396.00
24.00,4.00,7.00,11,7385.00
26.00,8.00,7.00,5,1753.00
14.00,4.00,9.00,24,6206.00
25.00,24.00,6.00,10,6100.00
27.00,30.00,10.00,19,7436.00
15.00,18.00,9.00,8,4139.00
-23.00,22.00,7.00,20,6840.00
28.00,35.00,5.00,14,7037.00
-21.00,30.00,23.00,18,6043.00
20.00,10.00,7.00,9,5706.00
-23.00,19.00,12.00,11,7146.00
23.00,25.00,8.00,12,5959.00
-17.00,24.00,10.00,11,9083.00
-26.00,29.00,18.00,15,16828.00
21.00,23.00,5.00,13,5846.00
-20.00,24.00,6.00,16,4144.00
-26.00,24.00,6.00,6,3155.00
25.00,16.00,11.00,17,7715.00
28.00,12.00,8.00,12,5089.00
19.00,13.00,4.00,17,10846.00
-29.00,28.00,8.00,5,6528.00
-21.00,28.00,12.00,9,10805.00
-31.00,9.00,8.00,11,4814.00
-23.00,19.00,5.00,14,5609.00
17.00,11.00,3.00,7,3356.00
22.00,15.00,1.00,9,5182.00
-16.00,30.00,11.00,22,2405.00
-29.00,27.00,3.00,10,1809.00
21.00,6.00,9.00,12,2447.00
31.00,30.00,10.00,9,7102.00
-27.00,12.00,10.00,12,7151.00
-24.00,15.00,6.00,10,3860.00
-20.00,27.00,8.00,15,10680.00
-26.00,18.00,10.00,6,8970.00
-32.00,44.00,10.00,14,4338.00
25.00,18.00,7.00,6,5532.00
-28.00,16.00,4.00,5,8687.00
28.00,16.00,13.00,8,4753.00
26.00,23.00,9.00,11,2051.00
-22.00,21.00,7.00,13,7064.00
28.00,15.00,6.00,10,2960.00
24.00,21.00,8.00,14,4747.00
-21.00,26.00,6.00,13,8602.00
-21.00,2.00,12.00,3,1740.00
18.00,4.00,11.00,12,6536.00
-25.00,11.00,11.00,7,511.00
-20.00,24.00,7.00,13,13150.00
29.00,19.00,8.00,10,2705.00
-25.00,7.00,8.00,12,6625.00
-18.00,23.00,0.00,16,4164.00
-21.00,22.00,10.00,8,4131.00
17.00,29.00,17.00,13,4951.00
21.00,20.00,4.00,9,3101.00
20.00,20.00,11.00,10,10485.00
-32.00,24.00,9.00,9,3014.00
-17.00,30.00,15.00,5,7433.00
18.00,8.00,5.00,13,5829.00
-29.00,26.00,6.00,12,3532.00
-17.00,27.00,13.00,9,2506.00
27.00,12.00,6.00,14,2636.00
33.00,28.00,4.00,13,3734.00
-22.00,5.00,6.00,11,5469.00
-24.00,15.00,10.00,12,6221.00
-22.00,29.00,9.00,15,3653.00
25.00,36.00,14.00,14,7058.00
28.00,9.00,9.00,14,6606.00
-23.00,32.00,6.00,15,4226.00
-18.00,24.00,6.00,5,4257.00
12.00,24.00,8.00,10,12274.00
27.00,14.00,14.00,14,4721.00
-22.00,22.00,14.00,14,5842.00
-28.00,25.00,7.00,8,4354.00
-23.00,26.00,8.00,10,4533.00
32.00,2.00,10.00,19,4345.00
-20.00,24.00,4.00,16,3232.00
-15.00,24.00,8.00,9,3051.00
22.00,19.00,12.00,13,11106.00
-17.00,15.00,7.00,19,2777.00
-22.00,2.00,10.00,15,3754.00
24.00,33.00,11.00,13,5735.00
-31.00,12.00,15.00,18,7349.00
28.00,41.00,10.00,14,4285.00
31.00,39.00,10.00,22,8280.00
20.00,4.00,9.00,6,3925.00
-25.00,26.00,8.00,6,2200.00
30.00,5.00,13.00,11,10728.00
-25.00,9.00,10.00,16,8859.00
27.00,21.00,7.00,10,4272.00
20.00,28.00,14.00,12,7921.00
-26.00,21.00,13.00,13,4921.00
-21.00,6.00,8.00,18,4760.00
24.00,19.00,10.00,16,5811.00
-22.00,16.00,11.00,11,5540.00
-29.00,24.00,4.00,21,3237.00
24.00,19.00,7.00,16,482.00
-23.00,19.00,11.00,14,4132.00
26.00,38.00,16.00,10,9435.00
19.00,22.00,6.00,14,3185.00
27.00,28.00,5.00,11,8788.00
21.00,27.00,9.00,12,2792.00
20.00,42.00,8.00,13,3671.00
-15.00,9.00,7.00,16,7458.00
22.00,20.00,12.00,14,10868.00
27.00,26.00,14.00,11,4879.00
31.00,19.00,8.00,12,1447.00
19.00,8.00,4.00,12,5492.00
-27.00,16.00,10.00,4,6110.00
31.00,6.00,4.00,16,7347.00
-15.00,34.00,15.00,14,3474.00
28.00,13.00,9.00,13,1417.00
17.00,23.00,6.00,13,9599.00
-24.00,23.00,8.00,14,2741.00
15.00,18.00,12.00,14,7607.00
-24.00,18.00,9.00,11,4061.00
-29.00,36.00,16.00,13,6689.00
-24.00,32.00,9.00,11,5332.00
21.00,29.00,6.00,12,10431.00
-25.00,26.00,8.00,4,1133.00
30.00,13.00,7.00,16,6755.00
-22.00,20.00,8.00,3,7226.00
24.00,28.00,2.00,9,5675.00
19.00,4.00,5.00,12,7447.00
25.00,24.00,12.00,8,9216.00
22.00,22.00,15.00,8,8198.00
-19.00,23.00,8.00,14,6924.00
-28.00,2.00,9.00,16,3600.00
-24.00,10.00,15.00,13,5119.00
-28.00,9.00,6.00,14,12947.00
26.00,27.00,3.00,19,5920.00
-21.00,31.00,9.00,6,3720.00
19.00,18.00,10.00,8,4122.00
24.00,37.00,8.00,14,2768.00
-23.00,27.00,8.00,15,7734.00
28.00,7.00,13.00,11,1411.00
31.00,9.00,7.00,6,6922.00
30.00,2.00,5.00,13,3456.00
28.00,10.00,13.00,10,7243.00
-23.00,29.00,4.00,8,4675.00
20.00,40.00,10.00,7,8913.00
20.00,11.00,10.00,8,2851.00
22.00,4.00,14.00,11,7891.00
-31.00,23.00,10.00,14,7219.00
26.00,5.00,2.00,5,9234.00
35.00,8.00,15.00,15,10123.00
-28.00,28.00,5.00,13,8212.00
25.00,18.00,14.00,22,1487.00
-23.00,38.00,15.00,12,10897.00
-20.00,15.00,11.00,17,7019.00
25.00,27.00,13.00,16,9729.00
-27.00,21.00,5.00,14,7576.00
-18.00,8.00,7.00,22,4336.00
18.00,30.00,7.00,10,5479.00
12.00,34.00,7.00,15,6549.00
28.00,10.00,2.00,14,8369.00
-24.00,22.00,8.00,12,7609.00
30.00,10.00,13.00,16,6331.00
-29.00,25.00,11.00,15,4625.00
-25.00,17.00,7.00,8,3549.00
-16.00,36.00,3.00,9,3635.00
23.00,37.00,9.00,13,6883.00
-28.00,26.00,3.00,5,1744.00
20.00,28.00,6.00,12,4435.00
19.00,17.00,11.00,19,6432.00
-18.00,11.00,10.00,13,404.00
-31.00,17.00,2.00,14,5538.00
24.00,18.00,11.00,10,5852.00
21.00,34.00,9.00,9,6633.00
-26.00,19.00,11.00,11,5526.00
-24.00,27.00,9.00,16,2979.00
28.00,35.00,9.00,15,6654.00
23.00,20.00,1.00,7,6906.00
-29.00,13.00,8.00,10,8172.00
17.00,17.00,5.00,14,7321.00
29.00,19.00,6.00,16,4556.00
20.00,23.00,11.00,13,8925.00
29.00,5.00,6.00,12,13976.00
23.00,33.00,6.00,13,11055.00
21.00,26.00,5.00,10,8437.00
-21.00,14.00,7.00,12,7980.00
16.00,20.00,12.00,12,3480.00
24.00,15.00,12.00,17,6034.00
21.00,25.00,9.00,6,5154.00
36.00,31.00,5.00,16,1017.00
-21.00,21.00,17.00,8,4353.00
31.00,27.00,7.00,9,6072.00
25.00,20.00,7.00,14,1869.00
25.00,35.00,12.00,17,5181.00
23.00,1.00,11.00,10,7603.00
24.00,6.00,7.00,19,8042.00
-25.00,16.00,11.00,12,8109.00
21.00,19.00,12.00,9,10514.00
30.00,2.00,7.00,8,6624.00
25.00,16.00,10.00,12,6952.00
24.00,62.00,15.00,11,5782.00
-15.00,16.00,3.00,12,5080.00
24.00,36.00,5.00,16,1973.00
-30.00,12.00,10.00,14,4269.00
-18.00,12.00,10.00,17,4884.00
-18.00,28.00,5.00,7,3395.00
23.00,9.00,5.00,4,8201.00
-26.00,7.00,5.00,9,8395.00
28.00,43.00,5.00,10,4243.00
28.00,27.00,9.00,11,9125.00
-26.00,12.00,2.00,16,7104.00
31.00,15.00,3.00,16,8154.00
32.00,19.00,11.00,16,12071.00
31.00,15.00,8.00,16,7544.00
25.00,5.00,8.00,12,8735.00
-23.00,15.00,7.00,6,5551.00
-21.00,20.00,10.00,10,7222.00
29.00,22.00,6.00,10,5129.00
20.00,29.00,12.00,7,6918.00
26.00,19.00,1.00,11,7746.00
-16.00,18.00,6.00,15,7074.00
31.00,25.00,7.00,10,7255.00
24.00,26.00,11.00,11,3072.00
19.00,10.00,10.00,13,1292.00
-25.00,38.00,11.00,7,6549.00
-30.00,20.00,14.00,15,6602.00
21.00,1.00,9.00,17,4274.00
-22.00,2.00,5.00,10,17317.00
22.00,28.00,9.00,14,4899.00
-29.00,4.00,14.00,10,2226.00
-26.00,31.00,7.00,12,2656.00
-28.00,11.00,15.00,14,4767.00
-19.00,11.00,11.00,6,4841.00
27.00,12.00,8.00,23,3623.00
-14.00,19.00,15.00,13,5042.00
-25.00,26.00,10.00,19,5209.00
-25.00,13.00,13.00,14,4459.00
22.00,4.00,10.00,12,5301.00
24.00,54.00,8.00,12,6763.00
25.00,15.00,2.00,10,8113.00
-25.00,12.00,11.00,14,8114.00
23.00,3.00,11.00,15,5235.00
-27.00,3.00,13.00,11,2551.00
12.00,14.00,8.00,14,8843.00
28.00,19.00,8.00,15,7501.00
-24.00,17.00,2.00,15,7230.00
27.00,35.00,13.00,11,4498.00
-20.00,14.00,9.00,8,7738.00
23.00,20.00,13.00,16,8030.00
25.00,29.00,12.00,13,2099.00
37.00,41.00,14.00,15,4899.00
-27.00,23.00,8.00,6,5520.00
-27.00,41.00,10.00,5,11094.00
-25.00,20.00,9.00,19,8843.00
-27.00,12.00,9.00,8,5991.00
28.00,14.00,16.00,12,8294.00
-33.00,28.00,15.00,11,6519.00
-20.00,12.00,12.00,16,4061.00
-27.00,26.00,9.00,13,3569.00
34.00,33.00,4.00,6,1086.00
-22.00,23.00,10.00,14,5978.00
24.00,17.00,10.00,8,7243.00
-22.00,19.00,10.00,7,7432.00
-15.00,28.00,6.00,9,5375.00
21.00,22.00,9.00,21,9186.00
22.00,38.00,7.00,12,4811.00
-25.00,23.00,7.00,13,9945.00
-28.00,29.00,5.00,6,10869.00
-21.00,1.00,7.00,6,10659.00
24.00,1.00,6.00,19,6283.00
-27.00,14.00,7.00,8,5645.00
-24.00,3.00,9.00,8,6236.00
21.00,22.00,11.00,16,9235.00
20.00,12.00,10.00,15,6566.00
-29.00,11.00,3.00,14,7381.00
-30.00,11.00,4.00,15,4550.00
-25.00,10.00,7.00,13,5231.00
-24.00,30.00,9.00,12,5465.00
20.00,37.00,5.00,13,7530.00
21.00,21.00,6.00,10,1629.00
21.00,35.00,9.00,17,11984.00
18.00,24.00,21.00,17,12236.00
17.00,23.00,5.00,17,5483.00
-22.00,20.00,13.00,15,5293.00
-22.00,20.00,14.00,11,3469.00
-24.00,14.00,17.00,11,10178.00
23.00,30.00,16.00,8,-172.00
-30.00,11.00,3.00,17,3125.00
-31.00,8.00,16.00,19,6518.00
-19.00,30.00,1.00,15,8455.00
-24.00,23.00,12.00,9,4089.00
23.00,25.00,14.00,11,8148.00
-27.00,2.00,11.00,12,6929.00
-19.00,24.00,3.00,7,5669.00
22.00,29.00,5.00,16,6488.00
24.00,13.00,7.00,16,8288.00
29.00,17.00,10.00,10,3905.00
22.00,22.00,4.00,9,6830.00
-21.00,21.00,13.00,9,4174.00
-30.00,3.00,5.00,10,8648.00
-21.00,26.00,5.00,12,5614.00
-29.00,30.00,9.00,22,5480.00
25.00,15.00,12.00,14,8370.00
-18.00,14.00,11.00,7,7434.00
-23.00,14.00,7.00,14,7932.00
30.00,9.00,9.00,8,7216.00
-27.00,16.00,12.00,12,6368.00
-26.00,18.00,7.00,15,1851.00
-19.00,14.00,4.00,12,5158.00
30.00,21.00,10.00,10,12364.00
-25.00,22.00,5.00,11,4446.00
-19.00,14.00,6.00,14,3961.00
-23.00,23.00,7.00,15,4939.00
-28.00,1.00,10.00,14,7408.00
-19.00,4.00,7.00,11,3700.00
23.00,18.00,15.00,4,5856.00
-26.00,22.00,5.00,14,10378.00
25.00,4.00,12.00,16,6258.00
15.00,32.00,7.00,15,4445.00
34.00,15.00,12.00,9,2003.00
-28.00,22.00,13.00,14,8995.00
-18.00,25.00,9.00,10,4124.00
24.00,54.00,7.00,20,3865.00
-18.00,20.00,11.00,7,3231.00
28.00,29.00,5.00,15,3175.00
-23.00,35.00,8.00,6,7502.00
18.00,26.00,6.00,12,1277.00
29.00,7.00,6.00,16,17279.00
-24.00,13.00,11.00,5,4853.00
27.00,62.00,4.00,4,9126.00
21.00,18.00,14.00,13,747.00
-24.00,11.00,16.00,11,5651.00
20.00,36.00,7.00,10,4934.00
25.00,27.00,14.00,13,7877.00
-26.00,13.00,9.00,7,7239.00
29.00,25.00,9.00,7,11018.00
-20.00,15.00,10.00,14,6878.00
-23.00,16.00,7.00,12,3836.00
-21.00,18.00,5.00,14,12810.00
15.00,9.00,2.00,9,6052.00
17.00,29.00,3.00,13,7280.00
-25.00,5.00,2.00,14,4682.00
-21.00,16.00,3.00,24,13920.00
-19.00,22.00,9.00,13,2978.00
-27.00,20.00,9.00,17,3119.00
-23.00,17.00,11.00,5,4565.00
29.00,23.00,7.00,17,5367.00
24.00,34.00,6.00,18,7615.00
-24.00,61.00,11.00,16,3957.00
18.00,23.00,9.00,7,3523.00
20.00,15.00,2.00,14,7824.00
-23.00,18.00,7.00,7,11916.00
-28.00,4.00,7.00,15,4358.00
32.00,13.00,7.00,15,11436.00
22.00,37.00,8.00,10,5207.00
24.00,33.00,6.00,13,3258.00
29.00,29.00,1.00,11,7257.00
25.00,28.00,11.00,14,1428.00
-25.00,8.00,9.00,8,9361.00
-19.00,13.00,6.00,16,3676.00
-19.00,15.00,13.00,12,3062.00
-22.00,34.00,18.00,7,9551.00
31.00,25.00,14.00,10,5685.00
-25.00,16.00,7.00,9,6732.00
18.00,38.00,2.00,17,6301.00
24.00,7.00,12.00,19,1596.00
-23.00,9.00,8.00,10,4307.00
-18.00,26.00,8.00,17,6537.00
28.00,7.00,8.00,12,6696.00
-24.00,1.00,9.00,17,8581.00
31.00,22.00,10.00,13,4805.00
-31.00,32.00,14.00,23,13317.00
-25.00,12.00,9.00,11,4184.00
-18.00,11.00,9.00,4,9800.00
-27.00,29.00,11.00,14,4973.00
-23.00,19.00,5.00,16,11911.00
32.00,31.00,15.00,10,3011.00
19.00,23.00,6.00,5,10442.00
-24.00,35.00,4.00,8,7858.00
30.00,32.00,8.00,10,7059.00
20.00,36.00,9.00,17,10271.00
19.00,31.00,16.00,9,6530.00
-17.00,29.00,8.00,17,4634.00
32.00,35.00,13.00,18,3418.00
-22.00,9.00,8.00,13,3709.00
31.00,23.00,4.00,16,4150.00
-22.00,35.00,11.00,11,1463.00
22.00,14.00,13.00,14,4448.00
-23.00,29.00,16.00,11,6797.00
19.00,10.00,13.00,19,789.00
33.00,10.00,20.00,13,9331.00
28.00,20.00,9.00,16,6530.00
-21.00,2.00,7.00,12,6330.00
36.00,15.00,21.00,18,1035.00
22.00,18.00,9.00,15,5868.00
16.00,33.00,6.00,14,9749.00
-26.00,31.00,13.00,13,1583.00
-18.00,10.00,5.00,13,9348.00
34.00,10.00,9.00,5,11820.00
-20.00,17.00,12.00,14,3782.00
17.00,37.00,9.00,7,5763.00
26.00,33.00,9.00,8,6105.00
25.00,30.00,6.00,17,9535.00
17.00,22.00,10.00,9,5137.00
31.00,26.00,6.00,18,10190.00
-26.00,25.00,9.00,13,6146.00
25.00,15.00,9.00,9,1761.00
22.00,18.00,9.00,9,8512.00
24.00,12.00,15.00,8,5337.00
-25.00,3.00,7.00,13,6165.00
30.00,15.00,12.00,20,2076.00
-26.00,20.00,2.00,11,6573.00
21.00,10.00,14.00,21,3539.00
-20.00,28.00,4.00,8,6523.00
-18.00,14.00,12.00,7,2821.00
-21.00,25.00,3.00,10,5692.00
-24.00,12.00,1.00,8,6286.00
26.00,22.00,10.00,11,5823.00
-25.00,8.00,8.00,12,4203.00
-26.00,14.00,13.00,10,7631.00
27.00,30.00,17.00,11,5642.00
30.00,18.00,17.00,13,7592.00
-16.00,26.00,9.00,14,7572.00
-21.00,18.00,9.00,18,3228.00
-25.00,33.00,14.00,8,5782.00
24.00,24.00,9.00,10,12526.00
-26.00,23.00,9.00,11,6864.00
-23.00,9.00,9.00,13,3119.00
-16.00,22.00,8.00,15,4152.00
-18.00,29.00,13.00,17,6892.00
23.00,10.00,7.00,10,7715.00
30.00,19.00,11.00,10,1611.00
-29.00,43.00,8.00,13,2965.00
24.00,13.00,9.00,15,3616.00
-27.00,25.00,7.00,15,4594.00
-24.00,19.00,9.00,10,6157.00
29.00,32.00,6.00,14,3327.00
31.00,7.00,6.00,12,12185.00
-27.00,9.00,11.00,9,3994.00
21.00,12.00,10.00,5,3531.00
-19.00,13.00,10.00,16,2658.00
-28.00,24.00,15.00,9,6166.00
22.00,22.00,10.00,12,7631.00
24.00,22.00,4.00,10,9951.00
-27.00,2.00,16.00,14,4479.00
22.00,8.00,8.00,5,5820.00
-28.00,34.00,7.00,15,3644.00
-25.00,2.00,8.00,7,4321.00
25.00,22.00,6.00,13,11186.00
22.00,3.00,13.00,6,5234.00
29.00,23.00,8.00,12,15696.00
20.00,35.00,14.00,11,4105.00
20.00,21.00,9.00,10,1080.00
20.00,7.00,5.00,11,9648.00
31.00,23.00,8.00,10,6317.00
28.00,24.00,7.00,15,5003.00
-30.00,14.00,2.00,13,9663.00
23.00,24.00,8.00,5,5467.00
31.00,22.00,6.00,12,4583.00
-30.00,17.00,6.00,13,2668.00
30.00,23.00,6.00,13,10601.00
-20.00,28.00,16.00,6,8345.00
-18.00,23.00,2.00,19,5218.00
26.00,20.00,6.00,13,5367.00
26.00,18.00,8.00,12,2435.00
28.00,10.00,5.00,10,3548.00
19.00,22.00,6.00,15,10723.00
33.00,35.00,5.00,12,3608.00
-24.00,12.00,6.00,14,8239.00
23.00,17.00,10.00,11,5008.00
-28.00,22.00,7.00,10,8163.00
28.00,26.00,6.00,10,7408.00
-18.00,19.00,10.00,4,6160.00
24.00,51.00,10.00,9,5469.00
29.00,15.00,11.00,12,4741.00
-20.00,24.00,11.00,11,3449.00
16.00,23.00,2.00,8,11524.00
20.00,27.00,9.00,11,1333.00
15.00,3.00,8.00,18,5303.00
28.00,14.00,10.00,11,10103.00
27.00,30.00,15.00,10,8275.00
-17.00,8.00,8.00,6,9722.00
-23.00,27.00,3.00,15,5406.00
-20.00,42.00,9.00,23,6059.00
-17.00,16.00,9.00,13,10648.00
28.00,5.00,10.00,9,4601.00
-21.00,14.00,11.00,15,5817.00
-28.00,22.00,12.00,17,4664.00
-23.00,12.00,7.00,16,3131.00
-19.00,19.00,12.00,4,276.00
32.00,13.00,11.00,10,7667.00
-29.00,27.00,5.00,20,2799.00
25.00,25.00,9.00,15,2921.00
-23.00,29.00,9.00,10,4966.00
-28.00,17.00,3.00,14,8655.00
-15.00,24.00,5.00,9,6735.00
-30.00,14.00,6.00,16,9513.00
24.00,19.00,12.00,7,3686.00
-27.00,29.00,20.00,19,6046.00
25.00,16.00,3.00,17,6588.00
25.00,7.00,7.00,10,3788.00
-25.00,10.00,16.00,12,7377.00
17.00,25.00,12.00,16,3394.00
-26.00,14.00,6.00,8,4610.00
-25.00,39.00,11.00,9,1278.00
-33.00,32.00,13.00,6,5464.00
25.00,17.00,8.00,10,1804.00
22.00,6.00,8.00,13,11065.00
21.00,61.00,5.00,13,9508.00
-23.00,10.00,8.00,12,7044.00
-25.00,28.00,10.00,13,11666.00
29.00,4.00,5.00,16,3358.00
16.00,29.00,23.00,11,13421.00
28.00,26.00,8.00,8,5880.00
-22.00,5.00,15.00,12,6864.00
29.00,28.00,6.00,13,7925.00
25.00,10.00,6.00,11,5286.00
21.00,19.00,7.00,12,1800.00
-22.00,16.00,7.00,10,3936.00
31.00,22.00,13.00,10,6453.00
